"종목","기호","거래소","부문","산업"
"Platinum Eagle A","EAGL","나스닥","금융","다종 금융 서비스"
"Southern National Bancorp","SONA","나스닥","금융","지방 은행"
"Pensare Acquisition","WRLS","나스닥","금융","다종 금융 서비스"
"Farmers & Merchants Bancorp","FMAO","나스닥","금융","지방 은행"
"Investors Title","ITIC","나스닥","금융","보험 (손해)"
"NI Holdings","NODK","나스닥","금융","보험 (손해)"
"Kansas CityLife","KCLI","OTC Markets","금융","보험 (생명)"
"Guaranty Bancshares","GNTY","나스닥","금융","지방 은행"
"Citizens Inc","CIA","뉴욕","금융","보험 (생명)"
"Regional Mgmt","RM","뉴욕","금융","소비자 금융 서비스"
"Dynex Capital","DX","뉴욕","금융","소비자 금융 서비스"
"HCI Group Inc","HCI","뉴욕","금융","보험 (손해)"
"Cambridge Bancorp","CATC","나스닥","금융","지방 은행"
"Century Bancorp","CNBKA","나스닥","금융","지방 은행"
"Marlin","MRLN","나스닥","금융","지방 은행"
"The First Bancshares","FBMS","나스닥","금융","지방 은행"
"Macatawa Bank Cor","MCBC","나스닥","금융","지방 은행"
"Ares CRE","ACRE","뉴욕","금융","소비자 금융 서비스"
"Frmo Corp","FRMO","OTC Markets","금융","투자 서비스"
"Clifton Bancorp","CSBK","나스닥","금융","지방 은행"
"Baldwin & Lyons (A)","BWINA","나스닥","금융","보험 (손해)"
"Baldwin & Lyons","BWINB","나스닥","금융","보험 (손해)"
"PHH Corp","PHH","뉴욕","금융","소비자 금융 서비스"
"Metropolitan Bank","MCB","뉴욕","금융","지방 은행"
"Peoples Fin","PFIS","나스닥","금융","지방 은행"
"Oppenheimer","OPY","뉴욕","금융","투자 서비스"
"Newtek Business S","NEWT","나스닥","금융","소비자 금융 서비스"
"Amer. Ntnl BShr","AMNB","나스닥","금융","지방 은행"
"Southern First","SFST","나스닥","금융","지방 은행"
"Gladstone Inv","GAIN","나스닥","금융","다종 금융 서비스"
"Western New England","WNEB","나스닥","금융","지방 은행"
"Home Bancorp","HBCP","나스닥","금융","지방 은행"
"Mesabi Trust","MSB","뉴욕","금융","다종 금융 서비스"
"Syncora","SYCRF","OTC Markets","금융","보험 (손해)"
"Fidus Investment Corp","FDUS","나스닥","금융","투자 서비스"
"NBI","NKSH","나스닥","금융","지방 은행"
"Oxford Square","OXSQ","나스닥","금융","다종 금융 서비스"
"Southern Missouri","SMBC","나스닥","금융","지방 은행"
"Summit Financial","SMMF","나스닥","금융","지방 은행"
"Greene County Ban","GCBC","나스닥","금융","지방 은행"
"First Internet Bancorp","INBK","나스닥","금융","지방 은행"
"Arlington Asset","AI","뉴욕","금융","투자 서비스"
"Charter Financial","CHFN","나스닥","금융","저축대부조합/저축은행"
"BSB Bancorp","BLMT","나스닥","금융","지방 은행"
"BankFinancial","BFIN","나스닥","금융","지방 은행"
"First Bancorp Inc","FNLC","나스닥","금융","지방 은행"
"Farmers Capital B","FFKT","나스닥","금융","지방 은행"
"Otc Markets Group","OTCM","OTC Markets","금융","투자 서비스"
"Territorial BC","TBNK","나스닥","금융","지방 은행"
"GAIN Capital","GCAP","뉴욕","금융","투자 서비스"
"Elevate Credit","ELVT","뉴욕","금융","소비자 금융 서비스"
"Paragon Commercial","PBNC","나스닥","금융","지방 은행"
"WMIH Corp","WMIH","나스닥","금융","보험 (생명)"
"Citiz. &North.","CZNC","나스닥","금융","지방 은행"
"National Energy Services","NESR","나스닥","금융","다종 금융 서비스"
"Cptl Southwest","CSWC","나스닥","금융","다종 금융 서비스"
"FNB Bancorp","FNBG","나스닥","금융","지방 은행"
"PDL Community","PDLB","나스닥","금융","지방 은행"
"eHealth","EHTH","나스닥","금융","보험(다종)"
"Solar Senior","SUNS","나스닥","금융","다종 금융 서비스"
"MutualFirst Financial","MFSF","나스닥","금융","지방 은행"
"Central Valley","CVCY","나스닥","금융","지방 은행"
"Jernigan Capital Inc","JCAP","뉴욕","금융","다종 금융 서비스"
"Ames National","ATLO","나스닥","금융","지방 은행"
"Safeguard Sci","SFE","뉴욕","금융","소비자 금융 서비스"
"Provident Bancorp Inc","PVBC","나스닥","금융","지방 은행"
"American Business Bk","AMBZ","OTC Markets","금융","지방 은행"
"THL Credit Inc","TCRD","나스닥","금융","다종 금융 서비스"
"Codorus Valley","CVLY","나스닥","금융","지방 은행"
"WhiteHorse Finance","WHF","나스닥","금융","다종 금융 서비스"
"Bankwell","BWFG","나스닥","금융","지방 은행"
"Monroe Capital Corp","MRCC","나스닥","금융","다종 금융 서비스"
"Oxford Lane","OXLC","나스닥","금융","다종 금융 서비스"
"Great Ajax Corp","AJX","뉴욕","금융","다종 금융 서비스"
"M B T Financial C","MBTF","나스닥","금융","지방 은행"
"Northrim BCorp","NRIM","나스닥","금융","지방 은행"
"BCB Bancorp","BCBP","나스닥","금융","지방 은행"
"Civista Bancshares","CIVB","나스닥","금융","지방 은행"
"Shore Bancshares","SHBI","나스닥","금융","지방 은행"
"Union Bankshares","UNB","나스닥","금융","지방 은행"
"Unity Bancorp","UNTY","나스닥","금융","지방 은행"
"Gladstone Cptl","GLAD","나스닥","금융","다종 금융 서비스"
"First Guaranty Bancshares Inc","FGBI","나스닥","금융","지방 은행"
"Timberland Bancor","TSBK","나스닥","금융","지방 은행"
"Pacific Merc","PMBC","나스닥","금융","지방 은행"
"Chemung Financial Corp","CHMG","나스닥","금융","지방 은행"
"Cherry Hill Mortgage","CHMI","뉴욕","금융","소비자 금융 서비스"
"First Business","FBIZ","나스닥","금융","지방 은행"
"Investar Holding","ISTR","나스닥","금융","지방 은행"
"Medley Capital","MCC","뉴욕","금융","다종 금융 서비스"
"Bank Of Princeton","BPRN","나스닥","금융","지방 은행"
"Citizens Financial Services Inc","CZFS","OTC BB","금융","투자 서비스"
"Capstar Financial","CSTR","나스닥","금융","지방 은행"
"Evans Bancorp Inc","EVBN","뉴욕","금융","지방 은행"
"Riverview Bancorp","RVSB","나스닥","금융","지방 은행"
"Easterly Acquisition Corp","EACQ","나스닥","금융","다종 금융 서비스"
"MidSouth Bncrp","MSL","뉴욕","금융","지방 은행"
"Federated National Holding Co","FNHC","나스닥","금융","보험 (손해)"
"MVB Financial","MVBF","나스닥","금융","지방 은행"
"ACNB Corp","ACNB","나스닥","금융","지방 은행"
"Orrstown Financial","ORRF","나스닥","금융","지방 은행"
"Premier Financial","PFBI","나스닥","금융","지방 은행"
"Reliant Bancorp","RBNC","나스닥","금융","지방 은행"
"Community Bankers","ESXB","나스닥","금융","지방 은행"
"Silvrcst As","SAMG","나스닥","금융","투자 서비스"
"Penns Woods","PWOD","나스닥","금융","지방 은행"
"Ashford Inc","AINC","뉴욕","금융","투자 서비스"
"Entegra Financial","ENFC","나스닥","금융","지방 은행"
"FS Bancorp Inc","FSBW","나스닥","금융","저축대부조합/저축은행"
"Siebert Financial","SIEB","나스닥","금융","투자 서비스"
"Ohio Valley Banc","OVBC","나스닥","금융","지방 은행"
"LCNB Corp","LCNB","나스닥","금융","지방 은행"
"SmartFinancial Inc","SMBK","나스닥","금융","지방 은행"
"Howard Bancorp Inc","HBMD","나스닥","금융","지방 은행"
"First Northwest Bancorp","FNWB","나스닥","금융","지방 은행"
"County Bancorp","ICBK","나스닥","금융","지방 은행"
"Mid Penn Bancorp","MPB","나스닥","금융","지방 은행"
"Bank of Commerce","BOCH","나스닥","금융","지방 은행"
"MVC Capital","MVC","뉴욕","금융","다종 금융 서비스"
"Electrum Special Acquisition","ELEC","나스닥","금융","다종 금융 서비스"
"Tiptree","TIPT","나스닥","금융","보험 (생명)"
"Medley Management Inc","MDLY","뉴욕","금융","투자 서비스"
"C&F Financial","CFFI","나스닥","금융","지방 은행"
"Stellus Capital Investment","SCM","뉴욕","금융","다종 금융 서비스"
"Norwood Financial","NWFL","나스닥","금융","지방 은행"
"Oak Valley Bancorp","OVLY","나스닥","금융","지방 은행"
"Northeast Bancorp","NBN","나스닥","금융","지방 은행"
"First Fin NWest","FFNW","나스닥","금융","지방 은행"
"Sussex Bancorp","SBBX","나스닥","금융","지방 은행"
"United Security Bancshares","UBFO","나스닥","금융","지방 은행"
"Fidelity D&D","FDBC","나스닥","금융","지방 은행"
"Esquire Financial","ESQ","나스닥","금융","지방 은행"
"Kingstone Compani","KINS","나스닥","금융","보험 (손해)"
"Peoples Bancorp","PEBK","나스닥","금융","지방 은행"
"Middlefield Banc","MBCN","나스닥","금융","지방 은행"
"Berkshire BCorp","BERK","OTC Markets","금융","지방 은행"
"SI Financial","SIFI","나스닥","금융","지방 은행"
"1st Constitution Bancorp","FCCY","나스닥","금융","지방 은행"
"Community Financial Corp","TCFC","나스닥","금융","지방 은행"
"ESSA Bancorp","ESSA","나스닥","금융","지방 은행"
"Califo. First","CFNB","OTC Markets","금융","지방 은행"
"Acacia Research","ACTG","나스닥","금융","다종 금융 서비스"
"Malvern Federal Bancorp","MLVF","나스닥","금융","지방 은행"
"Oconee Federal","OFED","나스닥","금융","지방 은행"
"Hallmark Fin.","HALL","나스닥","금융","보험 (손해)"
"Prudential Bancor","PBIP","나스닥","금융","지방 은행"
"First Bank","FRBA","나스닥","금융","지방 은행"
"First Savings Financial","FSFG","나스닥","금융","지방 은행"
"GSV Capital Corp","GSVC","나스닥","금융","다종 금융 서비스"
"Atlantic Coast Federal Corp","ACFC","나스닥","금융","지방 은행"
"Pendrell Corp","PCOA","OTC Markets","금융","투자 서비스"
"Parke Bancorp","PKBK","나스닥","금융","지방 은행"
"MMA Capital Management LLC","MMAC","나스닥","금융","소비자 금융 서비스"
"FNCB Bancorp","FNCB","나스닥","금융","지방 은행"
"KBL Merger IV","KBLMU","나스닥","금융","다종 금융 서비스"
"Select Bancorp","SLCT","나스닥","금융","지방 은행"
"First Community Corp","FCCO","나스닥","금융","지방 은행"
"DNB Financial Corp","DNBF","나스닥","금융","지방 은행"
"First Keystone Corp","FKYS","OTC BB","금융","지방 은행"
"Community Partner","TRCB","나스닥","금융","지방 은행"
"UBI Blockchain","UBIA","OTC Markets","금융","다종 금융 서비스"
"OFS Capital Corp","OFS","나스닥","금융","다종 금융 서비스"
"Colony Bankcorp","CBAN","나스닥","금융","지방 은행"
"Standard Financial","STND","OTC Markets","금융","지방 은행"
"Carrollton Bancor","BYBK","나스닥","금융","지방 은행"
"Hennessy Ad","HNNA","나스닥","금융","투자 서비스"
"Ellington Residential Mortgage","EARN","뉴욕","금융","다종 금융 서비스"
"SWK Holdings","SWKH","OTC Markets","금융","다종 금융 서비스"
"Auburn National B","AUBN","나스닥","금융","지방 은행"
"Owens Realty Mortgage Inc","ORM","뉴욕","금융","다종 금융 서비스"
"Provident","PROV","나스닥","금융","지방 은행"
"First United Corp","FUNC","나스닥","금융","지방 은행"
"First Capital","FCAP","나스닥","금융","지방 은행"
"Garrison Capital Inc","GARS","나스닥","금융","다종 금융 서비스"
"Old Point Financial","OPOF","나스닥","금융","지방 은행"
"Saratoga Investment Corp","SAR","뉴욕","금융","다종 금융 서비스"
"Atlas Financial Holdings","AFH","나스닥","금융","보험 (손해)"
"Northwest Indiana Bancorp","NWIN","OTC BB","금융","지방 은행"
"Northeast Communications","NECB","OTC Markets","금융","지방 은행"
"CB Financial Services Inc","CBFV","나스닥","금융","지방 은행"
"Salisbury Bancorp Inc","SAL","나스닥","금융","지방 은행"
"Plumas Bancorp","PLBC","나스닥","금융","지방 은행"
"Capitala Finance Corp","CPTA","나스닥","금융","다종 금융 서비스"
"Landmark Bancorp","LARK","나스닥","금융","지방 은행"
"Horizon Tech","HRZN","나스닥","금융","다종 금융 서비스"
"Coastway Bancorp","CWAY","나스닥","금융","지방 은행"
"Hawthorn Bancshar","HWBK","나스닥","금융","지방 은행"
"SB","SBFG","나스닥","금융","지방 은행"
"Bank of New Jersey Inc","BKJ","뉴욕","금융","지방 은행"
"Kcap Financial","KCAP","나스닥","금융","다종 금융 서비스"
"PSB Holdings","PSBQ","OTC Markets","금융","지방 은행"
"Nicholas Financial","NICK","나스닥","금융","소비자 금융 서비스"
"Eagle Bancorp Mon","EBMT","나스닥","금융","지방 은행"
"Medallion Fin.","MFIN","나스닥","금융","소비자 금융 서비스"
"Cm Finance Inc","CMFN","나스닥","금융","다종 금융 서비스"
"JMP Group Inc","JMP","뉴욕","금융","투자 서비스"
"Blue Capital Reinsurance","BCRH","뉴욕","금융","보험 (손해)"
"United Community Bancorp","UCBA","나스닥","금융","지방 은행"
"Citizens Holding","CIZN","나스닥","금융","지방 은행"
"MSB Financial Corp","MSBF","나스닥","금융","지방 은행"
"Taylor Calvin B Bksh","TYCB","OTC Markets","금융","지방 은행"
"Altisource Asset Management","AAMC","뉴욕","금융","투자 서비스"
"Guaranty Federal","GFED","나스닥","금융","지방 은행"
"CCFNB Bancorp","CCFN","OTC Markets","금융","지방 은행"
"Lake Shore Bancor","LSBK","나스닥","금융","지방 은행"
"Cortland Bncp Crtld Ohio","CLDB","OTC Markets","금융","지방 은행"
"Roine International Holding","RIHC","OTC Markets","금융","다종 금융 서비스"
"Mackinac Financial","MFNC","나스닥","금융","지방 은행"
"Bank of South Car","BKSC","나스닥","금융","지방 은행"
"HopFed Bancorp","HFBC","나스닥","금융","지방 은행"
"Virginia Natl Bnk","VABK","OTC Markets","금융","지방 은행"
"CSB Bancorp Inc","CSBB","OTC BB","금융","지방 은행"
"Great Elm Capital","GECC","나스닥","금융","다종 금융 서비스"
"Stewardship Financial","SSFN","나스닥","금융","지방 은행"
"Randolph Bancorp","RNDB","나스닥","금융","지방 은행"
"Juniata Valley Financial Corp","JUVF","OTC BB","금융","지방 은행"
"1st Prestige Wealth","FPWM","OTC Markets","금융","투자 서비스"
"Community West Bancshares","CWBC","나스닥","금융","지방 은행"
"American River Bankshares","AMRB","나스닥","금융","지방 은행"
"Millennium Blockchain","MBLC","OTC Markets","금융","다종 금융 서비스"
"Sound Financial Bancorp Inc","SFBC","나스닥","금융","지방 은행"
"Harleysville Financial","HARL","OTC Markets","금융","지방 은행"
"First Advantage B","FABK","OTC Markets","금융","지방 은행"
"Northeast Indiana","NIDB","OTC Markets","금융","저축대부조합/저축은행"
"Severn Bancorp","SVBI","나스닥","금융","지방 은행"
"Security National","SNFCA","나스닥","금융","소비자 금융 서비스"
"Porter Bancorp","PBIB","나스닥","금융","지방 은행"
"Liberty Bancorp Inc","LBCP","OTC BB","금융","지방 은행"
"Westbury","WBBW","OTC Markets","금융","저축대부조합/저축은행"
"Ability","ABIL","나스닥","금융","다종 금융 서비스"
"Community First Bancshares","CFBI","나스닥","금융","지방 은행"
"HMN Financial","HMNF","나스닥","금융","지방 은행"
"Amark Preci","AMRK","나스닥","금융","투자 서비스"
"Kingsway Financial Services Inc","KFS","뉴욕","금융","보험 (손해)"
"Citizens Community","CZWI","나스닥","금융","지방 은행"
"Summit State Bank","SSBI","나스닥","금융","지방 은행"
"Consumer Portfolio","CPSS","나스닥","금융","소비자 금융 서비스"
"PB Bancorp","PBBI","나스닥","금융","지방 은행"
"Fauquier Bankshar","FBSS","나스닥","금융","지방 은행"
"IF Bancorp","IROQ","나스닥","금융","지방 은행"
"Coastal Banking Co Inc","CBCO","OTC Markets","금융","지방 은행"
"Madison County Financial Inc","MCBK","OTC Markets","금융","지방 은행"
"Athens Bancshares","AFCB","OTC Markets","금융","지방 은행"
"Emclaire Financial","EMCF","나스닥","금융","지방 은행"
"Patriot National Bancorp","PNBK","나스닥","금융","지방 은행"
"Wellesley Bancorp Inc","WEBK","나스닥","금융","지방 은행"
"Kentucky First Fe","KFFB","나스닥","금융","지방 은행"
"Ffbw","FFBW","나스닥","금융","지방 은행"
"AmeriServ","ASRV","나스닥","금융","지방 은행"
"Magyar Bancorp","MGYR","나스닥","금융","지방 은행"
"Jeffersonville Bancorp","JFBC","OTC Markets","금융","지방 은행"
"First US Bancshares","FUSB","나스닥","금융","지방 은행"
"Peoples Financial","PFBX","OTC Markets","금융","지방 은행"
"United Bancorp","UBCP","나스닥","금융","지방 은행"
"United Bancshares","UBOH","나스닥","금융","지방 은행"
"Northern States","NSFC","OTC Markets","금융","지방 은행"
"Poage Bankshares","PBSK","나스닥","금융","지방 은행"
"HomeTown Bankshares","HMTA","나스닥","금융","지방 은행"
"Elmira Savings Bank","ESBK","나스닥","금융","지방 은행"
"Harvest","HCAP","나스닥","금융","다종 금융 서비스"
"Bank of the James","BOTJ","나스닥","금융","지방 은행"
"Atlantic American","AAME","나스닥","금융","보험 (생명)"
"Pathfinder Bancorp","PBHC","나스닥","금융","지방 은행"
"Five Oaks Invst","OAKS","뉴욕","금융","다종 금융 서비스"
"Commercial National Financial","CNAF","OTC Markets","금융","지방 은행"
"Citizens First Co","CZFC","나스닥","금융","지방 은행"
"Volitionrx Ltd","VNRX","뉴욕","금융","다종 금융 서비스"
"Anchor Bancorp","ANCB","나스닥","금융","지방 은행"
"Jacksonville Bancorp Inc","JXSB","나스닥","금융","지방 은행"
"Emergent Capital","EMGC","OTC Markets","금융","보험 (생명)"
"Zais Group","ZAIS","나스닥","금융","투자 서비스"
"180 Degree Capital","TURN","나스닥","금융","다종 금융 서비스"
"Home Federal Bancorp","HFBL","나스닥","금융","지방 은행"
"National Holdings","NHLD","나스닥","금융","투자 서비스"
"Manhattan Bridge","LOAN","나스닥","금융","다종 금융 서비스"
"FNBH Bancorp Inc","FNHM","OTC BB","금융","지방 은행"
"Central Federal","CFBK","나스닥","금융","지방 은행"
"Sachem Capital","SACH","뉴욕","금융","소비자 금융 서비스"
"Southwest Georgia Financial","SGB","뉴욕","금융","지방 은행"
"Wayne Savings","WAYN","OTC Markets","금융","지방 은행"
"Melrose Bancorp","MELR","나스닥","금융","지방 은행"
"Manning &Napier","MN","뉴욕","금융","투자 서비스"
"ConvergeOne","CVON","나스닥","금융","다종 금융 서비스"
"Bancorp 34","BCTF","나스닥","금융","지방 은행"
"Fentura Financial Inc","FETM","OTC BB","금융","지방 은행"
"Conifer Holding Inc","CNFR","나스닥","금융","보험 (손해)"
"Hamilton Bancorp Inc","HBK","나스닥","금융","지방 은행"
"ICC Holding","ICCH","나스닥","금융","보험 (손해)"
"GWG Holdings Inc","GWGH","나스닥","금융","다종 금융 서비스"
"CCUR Holdings","CCUR","OTC Markets","금융","다종 금융 서비스"
"Ottawa Savings Bancorp Inc","OTTW","나스닥","금융","지방 은행"
"Home Loan Financial Corp","HLFN","OTC BB","금융","지방 은행"
"Village Bank and","VBFC","나스닥","금융","지방 은행"
"FFD Financial Corp","FFDF","OTC Markets","금융","지방 은행"
"Pilgrim Bancshares Inc","PLRM","OTC Markets","금융","지방 은행"
"Unico American Corp","UNAM","나스닥","금융","보험 (손해)"
"KS Bancorp Inc","KSBI","OTC BB","금융","지방 은행"
"Carolina Trust","CART","나스닥","금융","지방 은행"
"China Lending","CLDC","나스닥","금융","다종 금융 서비스"
"1347 Property In","PIH","나스닥","금융","보험 (손해)"
"Tremont Mortgage","TRMT","나스닥","금융","다종 금융 서비스"
"Ohio Legacy Corp","OLCB","OTC Markets","금융","지방 은행"
"Alimco Financial","ALMC","OTC Markets","금융","투자 서비스"
"National Security","NSEC","나스닥","금융","보험 (생명)"
"Northern Michigan Bancorp","FFNM","OTC Markets","금융","지방 은행"
"Broadway Financial","BYFC","나스닥","금융","지방 은행"
"Gouverneur Bancorp","GOVB","OTC Markets","금융","지방 은행"
"U.S. Global Inves","GROW","나스닥","금융","투자 서비스"
"Dragon Victory","LYL","나스닥","금융","소비자 금융 서비스"
"VSB Bancorp","VSBN","OTC Markets","금융","지방 은행"
"First Bancorp of Indiana Inc","FBPI","OTC BB","금융","지방 은행"
"Liberte Investors Inc","FAC","뉴욕","금융","보험 (손해)"
"Equitable Financial Corp","EQFN","나스닥","금융","지방 은행"
"Universal Busines","JTPY","나스닥","금융","소비자 금융 서비스"
"First Reliance Bancshares Inc","FSRL","OTC BB","금융","지방 은행"
"Glen Burnie Banco","GLBZ","나스닥","금융","지방 은행"
"WVS Financial Corp","WVFC","나스닥","금융","지방 은행"
"HV Bancorp","HVBC","나스닥","금융","지방 은행"
"Yadkin Valley Financial Corp","YDVL","OTC Markets","금융","보험 (생명)"
"Atlanticus Holdings Corp","ATLC","나스닥","금융","소비자 금융 서비스"
"FSB Community Bankshares","FSBC","나스닥","금융","지방 은행"
"CIB Marine Bancshares","CIBH","OTC Markets","금융","지방 은행"
"Mesa Royalty Trust","MTR","뉴욕","금융","다종 금융 서비스"
"StemGen","SGNI","OTC Markets","금융","다종 금융 서비스"
"Ameri","AMRH","나스닥","금융","다종 금융 서비스"
"Oak Ridge Financial","BKOR","OTC Markets","금융","지방 은행"
"Hibernia Bancorp Inc","HIBE","OTC BB","금융","지방 은행"
"OHA Investment","OHAI","나스닥","금융","다종 금융 서비스"
"Fifth Street Asset","FSAM","OTC Markets","금융","투자 서비스"
"Eagle Financial","EFBI","나스닥","금융","지방 은행"
"Touchstone Bank","TSBA","OTC Markets","금융","지방 은행"
"Asta Funding","ASFI","나스닥","금융","소비자 금융 서비스"
"Webster City Federal","WCFB","나스닥","금융","지방 은행"
"MoneyOnMobile","MOMT","OTC Markets","금융","소비자 금융 서비스"
"Great American Bancorp","GTPS","OTC Markets","금융","지방 은행"
"China Commercial Credit","CCCR","나스닥","금융","소비자 금융 서비스"
"Lincoln Park Bancorp","LPBC","OTC BB","금융","지방 은행"
"BV Financial","BVFL","OTC Markets","금융","지방 은행"
"Brunswick Bancorp","BRBW","OTC Markets","금융","지방 은행"
"CKX Lands Inc","CKX","뉴욕","금융","다종 금융 서비스"
"Trailblazer Res Inc","TBLZ","OTC Markets","금융","다종 금융 서비스"
"Walter Invest","DHCP","뉴욕","금융","소비자 금융 서비스"
"Heritage NOLA","HRGG","OTC Markets","금융","지방 은행"
"Greenville Federal Financial Corp","GVFF","OTC BB","금융","저축대부조합/저축은행"
"First Bancshares","FBSI","OTC Markets","금융","지방 은행"
"AIT Therapeutics","AITB","OTC Markets","금융","다종 금융 서비스"
"Aurum Resource and Asset Management","IVST","OTC Markets","금융","다종 금융 서비스"
"EVIO","EVIO","OTC Markets","금융","투자 서비스"
"Mutual Federal Bancorp","MFDB","OTC Markets","금융","지방 은행"
"Rand Capital Corp","RAND","나스닥","금융","다종 금융 서비스"
"Hutn","HUTN","OTC Markets","금융","소비자 금융 서비스"
"Marathon Patent","MARA","나스닥","금융","다종 금융 서비스"
"Delanco Bancorp","DLNO","OTC Markets","금융","지방 은행"
"Oxbridge Re","OXBR","나스닥","금융","보험 (생명)"
"Cohen & Co","COHN","뉴욕","금융","투자 서비스"
"BTCS","BTCS","OTC Markets","금융","소비자 금융 서비스"
"Sunnyside Bancorp Inc","SNNY","OTC Markets","금융","지방 은행"
"Flux Power","FLUX","OTC Markets","금융","다종 금융 서비스"
"Edgewater Bancorp","EGDW","OTC Markets","금융","지방 은행"
"MV Portfolios Inc","MVPI","OTC Markets","금융","다종 금융 서비스"
"Delta Technology Hldg","DELT","나스닥","금융","다종 금융 서비스"
"Es Bancshares Md","ESBS","OTC Markets","금융","지방 은행"
"Agritek Holdings","AGTK","OTC Markets","금융","소비자 금융 서비스"
"Carver Bancorp","CARV","나스닥","금융","지방 은행"
"Bexil Cp","BXLC","OTC Markets","금융","소비자 금융 서비스"
"Sugar Creek Financial","SUGR","OTC Markets","금융","지방 은행"
"KBS Fashion","KBSF","나스닥","금융","다종 금융 서비스"
"Versailles Financial Corp","VERF","OTC Markets","금융","지방 은행"
"Real Industry","RELYQ","OTC Markets","금융","다종 금융 서비스"
"Meridian Waste","MRDN","나스닥","금융","다종 금융 서비스"
"Po Yuen Cultural","ATGI","OTC Markets","금융","다종 금융 서비스"
"Radiant Creations","RCGP","OTC Markets","금융","다종 금융 서비스"
"Mountain High Acquisitions","MYHI","OTC Markets","금융","다종 금융 서비스"
"Global Arena","GAHC","OTC Markets","금융","투자 서비스"
"Ben Franklin Financial Inc","BFFI","OTC BB","금융","지방 은행"
"Myecheck Inc","MYEC","OTC Markets","금융","소비자 금융 서비스"
"Community Savings","CCSB","OTC BB","금융","지방 은행"
"Jacobs Financial Grp","JFGI","OTC Markets","금융","보험 (손해)"
"LM Funding America Inc","LMFA","나스닥","금융","소비자 금융 서비스"
"OptimumBank Holdings","OPHC","나스닥","금융","지방 은행"
"IEG Holdings Corp","IEGH","OTC Markets","금융","소비자 금융 서비스"
"Triad Guaranty Inc","TGICQ","OTC Markets","금융","보험 (손해)"
"Horizon Minerals","HZNM","OTC Markets","금융","다종 금융 서비스"
"Nulife Sciences","NULF","OTC Markets","금융","다종 금융 서비스"
"Petrogress","PGAS","OTC Markets","금융","소비자 금융 서비스"
"Thunder Energies Corp","TNRG","OTC Markets","금융","다종 금융 서비스"
"Terra Energy Res","TRRE","OTC Markets","금융","다종 금융 서비스"
"Novation Companies","NOVC","OTC Markets","금융","소비자 금융 서비스"
"Cgrowth Capital Inc","CGRA","OTC Markets","금융","보험(다종)"
"Primus Guaranty","PRSG","OTC Markets","금융","투자 서비스"
"eBullion Inc","EBML","OTC Markets","금융","투자 서비스"
"Gleacher & Compan","GLCH","OTC Markets","금융","투자 서비스"
"Cash Store Financial","CSFSF","OTC Markets","금융","소비자 금융 서비스"
"Inspro Technologies","ITCC","OTC Markets","금융","보험 (생명)"
"MicroChannel Technologies Corp","MCTC","OTC Markets","금융","다종 금융 서비스"
"Itonis Inc","ITNS","OTC Markets","금융","다종 금융 서비스"
"SRTI Blockchain","SRTI","OTC Markets","금융","다종 금융 서비스"
"Meemee Media Inc.","MEME","OTC Markets","금융","다종 금융 서비스"
"Global Brokerage","GLBR","OTC Markets","금융","투자 서비스"
"Central Wireless Inc","CWIR","OTC Markets","금융","다종 금융 서비스"
"North Springs Resources","NSRS","OTC Markets","금융","다종 금융 서비스"
"Strategic Acquis","STQN","OTC Markets","금융","다종 금융 서비스"
"Arista Investors A","ARINA","OTC Markets","금융","보험(상해와 건강)"
"International Leaders","ILCC","OTC Markets","금융","다종 금융 서비스"
"Extreme Biodiesel In","XTRM","OTC Markets","금융","다종 금융 서비스"
"Protek Capital, Inc.","PRPM","OTC Markets","금융","다종 금융 서비스"
"Mistral Ventures Inc","MILV","OTC Markets","금융","다종 금융 서비스"
"First NBC Bank","FNBCQ","OTC Markets","금융","지방 은행"
"American Premium Water","HIPH","OTC Markets","금융","소비자 금융 서비스"
"Idglobal Corp","IDGC","OTC Markets","금융","다종 금융 서비스"
"Daniels Advisory Company","DCAC","OTC Markets","금융","다종 금융 서비스"
"Fastfunds Finl Corp","FFFC","OTC Markets","금융","소비자 금융 서비스"
"Amanasu Techs Corp","ANSU","OTC Markets","금융","다종 금융 서비스"
"King Resources Inc","KRFG","OTC Markets","금융","다종 금융 서비스"
"SpendSmart Networks","SSPC","OTC Markets","금융","소비자 금융 서비스"
"Sportsquest Inc","SPQS","OTC Markets","금융","다종 금융 서비스"
"Capital Financial Gl","CFGX","OTC Markets","금융","소비자 금융 서비스"
"Mint Leasing","MLES","OTC Markets","금융","소비자 금융 서비스"
"Fusion Pharm Inc","FSPM","OTC Markets","금융","소비자 금융 서비스"
"XLI Technologies","XLIT","OTC Markets","금융","다종 금융 서비스"
"Gold Dynamics Corp","GLDN","OTC Markets","금융","다종 금융 서비스"
"American Films Inc","AMFL","OTC Markets","금융","다종 금융 서비스"
"Blue Water","BLUU","OTC Markets","금융","보험 (손해)"
"Patriot National","PNTPQ","OTC Markets","금융","보험(다종)"
"Reliant Financl Svc","RFNS","OTC Markets","금융","소비자 금융 서비스"
"Chill N Out Cryotherapy","CHNO","OTC Markets","금융","다종 금융 서비스"
"Graphite Corp","GRPH","OTC Markets","금융","다종 금융 서비스"
"Merriman Inc","MERR","OTC Markets","금융","투자 서비스"
"JG Wentworth","JGWEQ","OTC Markets","금융","소비자 금융 서비스"
"ML Capital","MLCG","OTC Markets","금융","다종 금융 서비스"
