"종목","기호","거래소","부문","산업"
"Ezion Holdings","EZIDF","OTC Markets","에너지","유정 서비스와 장비"
"Corridor Resources Inc","CDDRF","OTC Markets","에너지","석유와 가스 운용"
"Glencore","GLCNF","OTC Markets","에너지","석탄"
"Zargon Oil & Gas Ltd","ZARFF","OTC Markets","에너지","석유와 가스 운용"
"Birchcliff","BIREF","OTC Markets","에너지","석유와 가스 운용"
"Santos","STOSF","OTC Markets","에너지","석유와 가스 – 통합"
"CES Energy","CESDF","OTC Markets","에너지","유정 서비스와 장비"
"Antares Energy","AZZEF","OTC Markets","에너지","석유와 가스 운용"
"Statoil ASA","STOHF","OTC Markets","에너지","석유와 가스 운용"
"MEG Energy","MEGEF","OTC Markets","에너지","석유와 가스 운용"
"Pulse Seismic Inc","PLSDF","OTC Markets","에너지","유정 서비스와 장비"
"토탈","TTFNF","OTC Markets","에너지","석유와 가스 운용"
"President Energy","PPCGF","OTC Markets","에너지","석유와 가스 운용"
"NXT Energy Solutions Inc","NSFDF","OTC Markets","에너지","유정 서비스와 장비"
"Crescent Point","CPG","뉴욕","에너지","석유와 가스 운용"
"BlackPearl Res.","BLKPF","OTC Markets","에너지","석유와 가스 운용"
"Gulf Keystone Petroleum","GUKYF","OTC Markets","에너지","석유와 가스 운용"
"Prosafe","PRSEF","OTC Markets","에너지","유정 서비스와 장비"
"Granite Oil","GXOCF","OTC Markets","에너지","석유와 가스 운용"
"Africa Oil Corp","AOIFF","OTC Markets","에너지","석유와 가스 운용"
"페트로팩","POFCF","OTC Markets","에너지","유정 서비스와 장비"
"Enbridge","EBGUF","OTC Markets","에너지","유정 서비스와 장비"
"Falcon Oil & Gas Ltd","FOLGF","OTC Markets","에너지","석유와 가스 운용"
"Iron Bridge","OEXFF","OTC Markets","에너지","석유와 가스 운용"
"Surge Energy Inc","ZPTAF","OTC Markets","에너지","석유와 가스 운용"
"Manitok Energy","MKRYF","OTC Markets","에너지","석유와 가스 운용"
"Prophecy Development","PRPCF","OTC Markets","에너지","석탄"
"New Standard Energy","NWSTF","OTC Markets","에너지","석유와 가스 운용"
"Wavefront Technology Solutions","WFTSF","OTC Markets","에너지","유정 서비스와 장비"
"Liquefied Natural Gas Ltd","LNGLF","OTC Markets","에너지","석유와 가스 – 통합"
"Bowleven Plc","BWLVF","OTC Markets","에너지","석유와 가스 운용"
"Crescent Point","CPG","뉴욕","에너지","석유와 가스 운용"
"NXT Energy Solutions Inc","NSFDF","OTC Markets","에너지","유정 서비스와 장비"
"Cheetah Canyon","CRRDF","OTC Markets","에너지","석유와 가스 운용"
"중국해양석유총공사","CEOHF","OTC Markets","에너지","석유와 가스 운용"
"Mccoy Global","MCCRF","OTC Markets","에너지","유정 서비스와 장비"
"Trican Well","TOLWF","OTC Markets","에너지","유정 서비스와 장비"
"Lundin Petroleum","LNDNF","OTC Markets","에너지","석유와 가스 운용"
"Freehold Royal","FRHLF","OTC Markets","에너지","석유와 가스 – 통합"
"Inter Pipeline","IPPLF","OTC Markets","에너지","유정 서비스와 장비"
"Peyto Exp&Dev","PEYUF","OTC Markets","에너지","석유와 가스 운용"
"Westshore","WTSHF","OTC Markets","에너지","석탄"
"Canacol Energy Ltd","CNNEF","OTC Markets","에너지","석유와 가스 운용"
